geo_value,time_value,value,name,state,metric
42039,12/6/20,130.5157453,Crawford County,PA,restaurantData
42041,12/6/20,303.0057622,Cumberland County,PA,restaurantData
42043,12/6/20,239.1072247,Dauphin County,PA,restaurantData
42045,12/6/20,122.4041694,Delaware County,PA,restaurantData
42047,12/6/20,26.98174327,Elk County,PA,restaurantData
42049,12/6/20,219.1853774,Erie County,PA,restaurantData
42051,12/6/20,308.5393704,Fayette County,PA,restaurantData
42055,12/6/20,211.9620311,Franklin County,PA,restaurantData
42057,12/6/20,1592.115239,Fulton County,PA,restaurantData
42059,12/6/20,29.9940012,Greene County,PA,restaurantData
42061,12/6/20,78.69142492,Huntingdon County,PA,restaurantData
42063,12/6/20,154.7249333,Indiana County,PA,restaurantData
42065,12/6/20,152.1120758,Jefferson County,PA,restaurantData
42067,12/6/20,39.83339038,Juniata County,PA,restaurantData
42069,12/6/20,388.5303277,Lackawanna County,PA,restaurantData
42071,12/6/20,222.278312,Lancaster County,PA,restaurantData
42073,12/6/20,112.216156,Lawrence County,PA,restaurantData
42075,12/6/20,171.9809413,Lebanon County,PA,restaurantData
42077,12/6/20,329.1982161,Lehigh County,PA,restaurantData
42079,12/6/20,357.787752,Luzerne County,PA,restaurantData
42081,12/6/20,177.9490746,Lycoming County,PA,restaurantData
42083,12/6/20,76.34122948,McKean County,PA,restaurantData
42085,12/6/20,158.3182919,Mercer County,PA,restaurantData
42087,12/6/20,23.85382377,Mifflin County,PA,restaurantData
42089,12/6/20,217.0620345,Monroe County,PA,restaurantData
42091,12/6/20,190.5341384,Montgomery County,PA,restaurantData
42093,12/6/20,124.7796752,Montour County,PA,restaurantData
42095,12/6/20,166.2838642,Northampton County,PA,restaurantData
42097,12/6/20,169.7538314,Northumberland County,PA,restaurantData
42101,12/6/20,30.42188315,Philadelphia County,PA,restaurantData
42103,12/6/20,344.1714331,Pike County,PA,restaurantData
42105,12/6/20,61.40300134,Potter County,PA,restaurantData
42107,12/6/20,190.0144263,Schuylkill County,PA,restaurantData
42109,12/6/20,526.3963199,Snyder County,PA,restaurantData
42111,12/6/20,134.954416,Somerset County,PA,restaurantData
42113,12/6/20,213.4104365,Sullivan County,PA,restaurantData
42115,12/6/20,844.742208,Susquehanna County,PA,restaurantData
42117,12/6/20,34.99970834,Tioga County,PA,restaurantData
42119,12/6/20,84.67899271,Union County,PA,restaurantData
42121,12/6/20,157.5112452,Venango County,PA,restaurantData
42123,12/6/20,90.39933658,Warren County,PA,restaurantData
42125,12/6/20,349.042874,Washington County,PA,restaurantData
42127,12/6/20,140.8659549,Wayne County,PA,restaurantData
42129,12/6/20,264.8311161,Westmoreland County,PA,restaurantData
42131,12/6/20,105.6710109,Wyoming County,PA,restaurantData
42133,12/6/20,318.1336796,York County,PA,restaurantData
42001,12/7/20,135.5704315,Adams County,PA,restaurantData
42003,12/7/20,127.7932241,Allegheny County,PA,restaurantData
42005,12/7/20,81.77227547,Armstrong County,PA,restaurantData
42007,12/7/20,67.8462435,Beaver County,PA,restaurantData
42009,12/7/20,72.25167903,Bedford County,PA,restaurantData
42011,12/7/20,136.3049655,Berks County,PA,restaurantData
42013,12/7/20,183.7473861,Blair County,PA,restaurantData
42015,12/7/20,48.36993325,Bradford County,PA,restaurantData
42017,12/7/20,123.1259297,Bucks County,PA,restaurantData
42019,12/7/20,276.0511117,Butler County,PA,restaurantData
42021,12/7/20,176.9601655,Cambria County,PA,restaurantData
42023,12/7/20,0,Cameron County,PA,restaurantData
42025,12/7/20,17.6584849,Carbon County,PA,restaurantData
42027,12/7/20,146.8889491,Centre County,PA,restaurantData
42029,12/7/20,71.11931433,Chester County,PA,restaurantData
42031,12/7/20,175.1010894,Clarion County,PA,restaurantData
42033,12/7/20,158.8896146,Clearfield County,PA,restaurantData
42035,12/7/20,688.2707198,Clinton County,PA,restaurantData
42037,12/7/20,198.6556748,Columbia County,PA,restaurantData
42039,12/7/20,61.90474695,Crawford County,PA,restaurantData
42041,12/7/20,184.7676619,Cumberland County,PA,restaurantData
42043,12/7/20,134.0153316,Dauphin County,PA,restaurantData
42045,12/7/20,84.62874605,Delaware County,PA,restaurantData
42047,12/7/20,43.17341695,Elk County,PA,restaurantData
42049,12/7/20,149.48295,Erie County,PA,restaurantData
42051,12/7/20,200.5859125,Fayette County,PA,restaurantData
42055,12/7/20,134.7802046,Franklin County,PA,restaurantData
42057,12/7/20,379.0750569,Fulton County,PA,restaurantData
42059,12/7/20,149.970006,Greene County,PA,restaurantData
42061,12/7/20,63.02679064,Huntingdon County,PA,restaurantData
42063,12/7/20,136.0895524,Indiana County,PA,restaurantData
42065,12/7/20,217.6245268,Jefferson County,PA,restaurantData
42067,12/7/20,39.52841752,Juniata County,PA,restaurantData
42069,12/7/20,258.6115071,Lackawanna County,PA,restaurantData
42071,12/7/20,127.7287265,Lancaster County,PA,restaurantData
42073,12/7/20,38.7058508,Lawrence County,PA,restaurantData
42075,12/7/20,99.49472244,Lebanon County,PA,restaurantData
42077,12/7/20,188.9974505,Lehigh County,PA,restaurantData
42079,12/7/20,194.3071668,Luzerne County,PA,restaurantData
42081,12/7/20,118.7912106,Lycoming County,PA,restaurantData
42083,12/7/20,121.942514,McKean County,PA,restaurantData
42085,12/7/20,117.2121946,Mercer County,PA,restaurantData
42087,12/7/20,28.62458852,Mifflin County,PA,restaurantData
42089,12/7/20,141.1354076,Monroe County,PA,restaurantData
42091,12/7/20,126.57715,Montgomery County,PA,restaurantData
42093,12/7/20,77.61494195,Montour County,PA,restaurantData
42095,12/7/20,104.0341856,Northampton County,PA,restaurantData
42097,12/7/20,68.996246,Northumberland County,PA,restaurantData
42101,12/7/20,36.44201926,Philadelphia County,PA,restaurantData
42103,12/7/20,147.3638827,Pike County,PA,restaurantData
42105,12/7/20,78.73972275,Potter County,PA,restaurantData
42107,12/7/20,78.66988857,Schuylkill County,PA,restaurantData
42109,12/7/20,254.31586,Snyder County,PA,restaurantData
42111,12/7/20,121.6449626,Somerset County,PA,restaurantData
42113,12/7/20,144.5683602,Sullivan County,PA,restaurantData
42115,12/7/20,699.0969997,Susquehanna County,PA,restaurantData
42117,12/7/20,29.16642361,Tioga County,PA,restaurantData
42119,12/7/20,108.6340093,Union County,PA,restaurantData
42121,12/7/20,97.99490599,Venango County,PA,restaurantData
42123,12/7/20,48.89128584,Warren County,PA,restaurantData
42125,12/7/20,227.7309443,Washington County,PA,restaurantData
42127,12/7/20,74.13997628,Wayne County,PA,restaurantData
42129,12/7/20,163.7612041,Westmoreland County,PA,restaurantData
42131,12/7/20,52.83550546,Wyoming County,PA,restaurantData
42133,12/7/20,214.8700675,York County,PA,restaurantData
42001,12/8/20,149.7008949,Adams County,PA,restaurantData
42003,12/8/20,149.6990208,Allegheny County,PA,restaurantData
42005,12/8/20,76.77117781,Armstrong County,PA,restaurantData
42007,12/8/20,86.75388286,Beaver County,PA,restaurantData
42009,12/8/20,66.84968298,Bedford County,PA,restaurantData
42011,12/8/20,177.7180161,Berks County,PA,restaurantData
42013,12/8/20,198.2678914,Blair County,PA,restaurantData
42015,12/8/20,106.4138531,Bradford County,PA,restaurantData
42017,12/8/20,146.1612159,Bucks County,PA,restaurantData
42019,12/8/20,305.2191237,Butler County,PA,restaurantData
42021,12/8/20,179.062497,Cambria County,PA,restaurantData
42023,12/8/20,25.22704339,Cameron County,PA,restaurantData
42025,12/8/20,17.6584849,Carbon County,PA,restaurantData
42027,12/8/20,146.8889491,Centre County,PA,restaurantData
42029,12/8/20,80.25701474,Chester County,PA,restaurantData
42031,12/8/20,249.290922,Clarion County,PA,restaurantData
42033,12/8/20,161.9767128,Clearfield County,PA,restaurantData
42035,12/8/20,587.8979065,Clinton County,PA,restaurantData
42037,12/8/20,195.8314957,Columbia County,PA,restaurantData
42039,12/8/20,73.26548432,Crawford County,PA,restaurantData
42041,12/8/20,212.8848931,Cumberland County,PA,restaurantData
42043,12/8/20,144.1706733,Dauphin County,PA,restaurantData
42045,12/8/20,83.74819161,Delaware County,PA,restaurantData
42047,12/8/20,43.19969413,Elk County,PA,restaurantData
42049,12/8/20,146.489294,Erie County,PA,restaurantData
42051,12/8/20,228.8455753,Fayette County,PA,restaurantData
42055,12/8/20,143.9959451,Franklin County,PA,restaurantData
42057,12/8/20,303.2600455,Fulton County,PA,restaurantData
42059,12/8/20,59.9880024,Greene County,PA,restaurantData
42061,12/8/20,5.262461818,Huntingdon County,PA,restaurantData
42063,12/8/20,177.5834641,Indiana County,PA,restaurantData
42065,12/8/20,169.2755203,Jefferson County,PA,restaurantData
42067,12/8/20,52.29792621,Juniata County,PA,restaurantData
42069,12/8/20,248.7324254,Lackawanna County,PA,restaurantData
42071,12/8/20,131.3922389,Lancaster County,PA,restaurantData
42073,12/8/20,95.52283135,Lawrence County,PA,restaurantData
42075,12/8/20,127.9409277,Lebanon County,PA,restaurantData
42077,12/8/20,203.011159,Lehigh County,PA,restaurantData
42079,12/8/20,239.9867425,Luzerne County,PA,restaurantData
42081,12/8/20,125.9801351,Lycoming County,PA,restaurantData
42083,12/8/20,158.3279809,McKean County,PA,restaurantData
42085,12/8/20,124.0426177,Mercer County,PA,restaurantData
42087,12/8/20,4.770764754,Mifflin County,PA,restaurantData
42089,12/8/20,159.2862623,Monroe County,PA,restaurantData
42091,12/8/20,132.947568,Montgomery County,PA,restaurantData
42093,12/8/20,100.2496238,Montour County,PA,restaurantData
42095,12/8/20,120.7598477,Northampton County,PA,restaurantData
42097,12/8/20,106.894861,Northumberland County,PA,restaurantData
42101,12/8/20,37.28017881,Philadelphia County,PA,restaurantData
42103,12/8/20,219.4017198,Pike County,PA,restaurantData
42105,12/8/20,14.40399435,Potter County,PA,restaurantData
42107,12/8/20,102.1233821,Schuylkill County,PA,restaurantData
42109,12/8/20,230.2676971,Snyder County,PA,restaurantData
42111,12/8/20,129.7345516,Somerset County,PA,restaurantData
42113,12/8/20,135.3894167,Sullivan County,PA,restaurantData
42115,12/8/20,786.4841247,Susquehanna County,PA,restaurantData
42117,12/8/20,23.33313889,Tioga County,PA,restaurantData
42119,12/8/20,82.64327574,Union County,PA,restaurantData
42121,12/8/20,65.69192406,Venango County,PA,restaurantData
42123,12/8/20,75.29052602,Warren County,PA,restaurantData
42125,12/8/20,254.5188313,Washington County,PA,restaurantData
42127,12/8/20,111.2099644,Wayne County,PA,restaurantData
42129,12/8/20,186.3042603,Westmoreland County,PA,restaurantData
42131,12/8/20,17.61183515,Wyoming County,PA,restaurantData
42133,12/8/20,210.6366699,York County,PA,restaurantData
42001,12/9/20,149.4960852,Adams County,PA,restaurantData
42003,12/9/20,170.1065858,Allegheny County,PA,restaurantData
42005,12/9/20,60.72524289,Armstrong County,PA,restaurantData
42007,12/9/20,61.86768432,Beaver County,PA,restaurantData
42009,12/9/20,62.37484046,Bedford County,PA,restaurantData
42011,12/9/20,180.0628892,Berks County,PA,restaurantData
42013,12/9/20,278.7949895,Blair County,PA,restaurantData
42015,12/9/20,77.3918932,Bradford County,PA,restaurantData
42017,12/9/20,157.4671181,Bucks County,PA,restaurantData
42019,12/9/20,330.1508166,Butler County,PA,restaurantData
42021,12/9/20,200.3545982,Cambria County,PA,restaurantData
42023,12/9/20,0,Cameron County,PA,restaurantData
42025,12/9/20,52.97545471,Carbon County,PA,restaurantData
42027,12/9/20,148.3150554,Centre County,PA,restaurantData
42029,12/9/20,81.90084608,Chester County,PA,restaurantData
42031,12/9/20,302.1945915,Clarion County,PA,restaurantData
42033,12/9/20,168.2298695,Clearfield County,PA,restaurantData
42035,12/9/20,817.3214798,Clinton County,PA,restaurantData
42037,12/9/20,221.9071061,Columbia County,PA,restaurantData
42039,12/9/20,113.8720011,Crawford County,PA,restaurantData
42041,12/9/20,219.945856,Cumberland County,PA,restaurantData
42043,12/9/20,130.7525891,Dauphin County,PA,restaurantData
42045,12/9/20,82.59208545,Delaware County,PA,restaurantData
42047,12/9/20,32.35707017,Elk County,PA,restaurantData
42049,12/9/20,179.0198093,Erie County,PA,restaurantData
42051,12/9/20,277.1198953,Fayette County,PA,restaurantData
42055,12/9/20,170.491199,Franklin County,PA,restaurantData
42057,12/9/20,151.6300227,Fulton County,PA,restaurantData
42059,12/9/20,59.9880024,Greene County,PA,restaurantData
42061,12/9/20,47.36215637,Huntingdon County,PA,restaurantData
42063,12/9/20,123.4476959,Indiana County,PA,restaurantData
42065,12/9/20,231.5019137,Jefferson County,PA,restaurantData
42067,12/9/20,78.44688932,Juniata County,PA,restaurantData
42069,12/9/20,203.0179879,Lackawanna County,PA,restaurantData
42071,12/9/20,119.025494,Lancaster County,PA,restaurantData
42073,12/9/20,78.69325528,Lawrence County,PA,restaurantData
42075,12/9/20,119.9418327,Lebanon County,PA,restaurantData
42077,12/9/20,199.7330167,Lehigh County,PA,restaurantData
42079,12/9/20,189.0515019,Luzerne County,PA,restaurantData
42081,12/9/20,125.6487637,Lycoming County,PA,restaurantData
42083,12/9/20,126.9127545,McKean County,PA,restaurantData
42085,12/9/20,106.3473382,Mercer County,PA,restaurantData
42087,12/9/20,23.85382377,Mifflin County,PA,restaurantData
42089,12/9/20,62.74709886,Monroe County,PA,restaurantData
42091,12/9/20,134.3293716,Montgomery County,PA,restaurantData
42093,12/9/20,78.83927935,Montour County,PA,restaurantData
42095,12/9/20,114.5393899,Northampton County,PA,restaurantData
42097,12/9/20,96.452637,Northumberland County,PA,restaurantData
42101,12/9/20,35.06708606,Philadelphia County,PA,restaurantData
42103,12/9/20,73.19838129,Pike County,PA,restaurantData
42105,12/9/20,48.64473119,Potter County,PA,restaurantData
42107,12/9/20,114.5322247,Schuylkill County,PA,restaurantData
42109,12/9/20,266.4002798,Snyder County,PA,restaurantData
42111,12/9/20,180.1235225,Somerset County,PA,restaurantData
42113,12/9/20,130.7999449,Sullivan County,PA,restaurantData
42115,12/9/20,757.355083,Susquehanna County,PA,restaurantData
42117,12/9/20,34.99970834,Tioga County,PA,restaurantData
42119,12/9/20,74.40380559,Union County,PA,restaurantData
42121,12/9/20,74.90281593,Venango County,PA,restaurantData
42123,12/9/20,82.94235137,Warren County,PA,restaurantData
42125,12/9/20,285.3040576,Washington County,PA,restaurantData
42127,12/9/20,51.89798339,Wayne County,PA,restaurantData
42129,12/9/20,213.6193074,Westmoreland County,PA,restaurantData
42131,12/9/20,35.22367031,Wyoming County,PA,restaurantData
42133,12/9/20,228.9670313,York County,PA,restaurantData
42001,12/10/20,165.1055736,Adams County,PA,restaurantData
42003,12/10/20,183.042853,Allegheny County,PA,restaurantData
42005,12/10/20,69.09841329,Armstrong County,PA,restaurantData
42007,12/10/20,72.01220096,Beaver County,PA,restaurantData
42009,12/10/20,93.75494157,Bedford County,PA,restaurantData
42011,12/10/20,192.0876715,Berks County,PA,restaurantData
42013,12/10/20,304.6620897,Blair County,PA,restaurantData
42015,12/10/20,96.7398665,Bradford County,PA,restaurantData
42017,12/10/20,175.8328905,Bucks County,PA,restaurantData
42019,12/10/20,361.4005879,Butler County,PA,restaurantData
42021,12/10/20,217.1943981,Cambria County,PA,restaurantData
42023,12/10/20,0,Cameron County,PA,restaurantData
42025,12/10/20,17.6584849,Carbon County,PA,restaurantData
42027,12/10/20,176.8371814,Centre County,PA,restaurantData
42029,12/10/20,84.86464285,Chester County,PA,restaurantData
42031,12/10/20,306.1608757,Clarion County,PA,restaurantData
42033,12/10/20,177.5174842,Clearfield County,PA,restaurantData
42035,12/10/20,932.0332664,Clinton County,PA,restaurantData
42037,12/10/20,258.0251293,Columbia County,PA,restaurantData
42039,12/10/20,99.63760613,Crawford County,PA,restaurantData
42041,12/10/20,245.2539826,Cumberland County,PA,restaurantData
42043,12/10/20,175.7655028,Dauphin County,PA,restaurantData
42045,12/10/20,96.04253134,Delaware County,PA,restaurantData
42047,12/10/20,21.58013918,Elk County,PA,restaurantData
42049,12/10/20,188.2006277,Erie County,PA,restaurantData
42051,12/10/20,317.0855646,Fayette County,PA,restaurantData
42055,12/10/20,187.7707124,Franklin County,PA,restaurantData
42057,12/10/20,758.1501137,Fulton County,PA,restaurantData
42059,12/10/20,59.9880024,Greene County,PA,restaurantData
42061,12/10/20,41.85419219,Huntingdon County,PA,restaurantData
42063,12/10/20,161.9556621,Indiana County,PA,restaurantData
42065,12/10/20,197.2310578,Jefferson County,PA,restaurantData
42067,12/10/20,65.98235348,Juniata County,PA,restaurantData
42069,12/10/20,289.7420795,Lackawanna County,PA,restaurantData
42071,12/10/20,128.0468373,Lancaster County,PA,restaurantData
42073,12/10/20,45.17428882,Lawrence County,PA,restaurantData
42075,12/10/20,108.1522802,Lebanon County,PA,restaurantData
42077,12/10/20,216.7039564,Lehigh County,PA,restaurantData
42079,12/10/20,258.7535172,Luzerne County,PA,restaurantData
42081,12/10/20,170.2891003,Lycoming County,PA,restaurantData
42083,12/10/20,107.8803472,McKean County,PA,restaurantData
42085,12/10/20,149.9565698,Mercer County,PA,restaurantData
42087,12/10/20,4.770764754,Mifflin County,PA,restaurantData
42089,12/10/20,137.5148293,Monroe County,PA,restaurantData
42091,12/10/20,150.0817614,Montgomery County,PA,restaurantData
42093,12/10/20,68.44520068,Montour County,PA,restaurantData
42095,12/10/20,150.263208,Northampton County,PA,restaurantData
42097,12/10/20,96.2235961,Northumberland County,PA,restaurantData
42101,12/10/20,35.16927122,Philadelphia County,PA,restaurantData
42103,12/10/20,366.3787545,Pike County,PA,restaurantData
42105,12/10/20,52.09509026,Potter County,PA,restaurantData
42107,12/10/20,113.5065087,Schuylkill County,PA,restaurantData
42109,12/10/20,405.733137,Snyder County,PA,restaurantData
42111,12/10/20,134.5109505,Somerset County,PA,restaurantData
42113,12/10/20,181.2841342,Sullivan County,PA,restaurantData
42115,12/10/20,669.9679581,Susquehanna County,PA,restaurantData
42117,12/10/20,17.49985417,Tioga County,PA,restaurantData
42119,12/10/20,87.99292315,Union County,PA,restaurantData
42121,12/10/20,85.40444133,Venango County,PA,restaurantData
42123,12/10/20,65.85714196,Warren County,PA,restaurantData
42125,12/10/20,314.1846881,Washington County,PA,restaurantData
42127,12/10/20,88.96797153,Wayne County,PA,restaurantData
42129,12/10/20,223.6133863,Westmoreland County,PA,restaurantData
42131,12/10/20,105.6710109,Wyoming County,PA,restaurantData
42133,12/10/20,260.2985861,York County,PA,restaurantData
42001,12/11/20,295.0404664,Adams County,PA,restaurantData
42003,12/11/20,285.9352746,Allegheny County,PA,restaurantData
42005,12/11/20,107.620464,Armstrong County,PA,restaurantData
42007,12/11/20,120.0918839,Beaver County,PA,restaurantData
42009,12/11/20,200.5865179,Bedford County,PA,restaurantData
42011,12/11/20,383.7189899,Berks County,PA,restaurantData
42013,12/11/20,532.8549604,Blair County,PA,restaurantData
42015,12/11/20,125.7618264,Bradford County,PA,restaurantData
42017,12/11/20,298.8855011,Bucks County,PA,restaurantData
42019,12/11/20,620.2730325,Butler County,PA,restaurantData
42021,12/11/20,468.819809,Cambria County,PA,restaurantData
42023,12/11/20,0,Cameron County,PA,restaurantData
42025,12/11/20,17.6584849,Carbon County,PA,restaurantData
42027,12/11/20,285.2212604,Centre County,PA,restaurantData
42029,12/11/20,146.1686905,Chester County,PA,restaurantData
42031,12/11/20,734.3329393,Clarion County,PA,restaurantData
42033,12/11/20,274.0860922,Clearfield County,PA,restaurantData
42035,12/11/20,716.9486665,Clinton County,PA,restaurantData
42037,12/11/20,502.377697,Columbia County,PA,restaurantData
42039,12/11/20,178.8219314,Crawford County,PA,restaurantData
42041,12/11/20,395.114348,Cumberland County,PA,restaurantData
42043,12/11/20,292.9129258,Dauphin County,PA,restaurantData
42045,12/11/20,141.3688603,Delaware County,PA,restaurantData
42047,12/11/20,43.18655554,Elk County,PA,restaurantData
42049,12/11/20,305.1530625,Erie County,PA,restaurantData
42051,12/11/20,488.694201,Fayette County,PA,restaurantData
42055,12/11/20,321.3989494,Franklin County,PA,restaurantData
42057,12/11/20,606.520091,Fulton County,PA,restaurantData
42059,12/11/20,134.9730054,Greene County,PA,restaurantData
42061,12/11/20,105.2492364,Huntingdon County,PA,restaurantData
42063,12/11/20,200.7697094,Indiana County,PA,restaurantData
42065,12/11/20,293.8953367,Jefferson County,PA,restaurantData
42067,12/11/20,78.44688932,Juniata County,PA,restaurantData
42069,12/11/20,485.1784614,Lackawanna County,PA,restaurantData
42071,12/11/20,247.0896254,Lancaster County,PA,restaurantData
42073,12/11/20,100.0102348,Lawrence County,PA,restaurantData
42075,12/11/20,219.9652493,Lebanon County,PA,restaurantData
42077,12/11/20,383.9049687,Lehigh County,PA,restaurantData
42079,12/11/20,395.3817174,Luzerne County,PA,restaurantData
42081,12/11/20,241.7107353,Lycoming County,PA,restaurantData
42083,12/11/20,125.8371466,McKean County,PA,restaurantData
42085,12/11/20,237.2915944,Mercer County,PA,restaurantData
42087,12/11/20,38.16611803,Mifflin County,PA,restaurantData
42089,12/11/20,234.1019557,Monroe County,PA,restaurantData
42091,12/11/20,271.9183484,Montgomery County,PA,restaurantData
42093,12/11/20,113.975526,Montour County,PA,restaurantData
42095,12/11/20,233.0444531,Northampton County,PA,restaurantData
42097,12/11/20,149.5565061,Northumberland County,PA,restaurantData
42101,12/11/20,44.36007669,Philadelphia County,PA,restaurantData
42103,12/11/20,219.5951439,Pike County,PA,restaurantData
42105,12/11/20,128.3929723,Potter County,PA,restaurantData
42107,12/11/20,139.2393712,Schuylkill County,PA,restaurantData
42109,12/11/20,653.6447574,Snyder County,PA,restaurantData
42111,12/11/20,233.6354065,Somerset County,PA,restaurantData
42113,12/11/20,257.0104181,Sullivan County,PA,restaurantData
42115,12/11/20,1194.290708,Susquehanna County,PA,restaurantData
42117,12/11/20,64.16613195,Tioga County,PA,restaurantData
42119,12/11/20,188.26023,Union County,PA,restaurantData
42121,12/11/20,133.8867954,Venango County,PA,restaurantData
42123,12/11/20,149.0966802,Warren County,PA,restaurantData
42125,12/11/20,496.846691,Washington County,PA,restaurantData
42127,12/11/20,81.5539739,Wayne County,PA,restaurantData
42129,12/11/20,347.6527208,Westmoreland County,PA,restaurantData
42131,12/11/20,132.0887636,Wyoming County,PA,restaurantData
42133,12/11/20,458.8997028,York County,PA,restaurantData
42001,12/12/20,115.7324186,Adams County,PA,restaurantData
42003,12/12/20,108.8934051,Allegheny County,PA,restaurantData
42005,12/12/20,46.83936967,Armstrong County,PA,restaurantData
42007,12/12/20,31.55449761,Beaver County,PA,restaurantData
42009,12/12/20,63.58918826,Bedford County,PA,restaurantData
42011,12/12/20,154.0314625,Berks County,PA,restaurantData
42013,12/12/20,188.8546428,Blair County,PA,restaurantData
42015,12/12/20,38.6959466,Bradford County,PA,restaurantData
42017,12/12/20,143.2428121,Bucks County,PA,restaurantData
42019,12/12/20,227.3241241,Butler County,PA,restaurantData
42021,12/12/20,116.9318022,Cambria County,PA,restaurantData
42023,12/12/20,0,Cameron County,PA,restaurantData
42025,12/12/20,17.6584849,Carbon County,PA,restaurantData
42027,12/12/20,79.86195291,Centre County,PA,restaurantData
42029,12/12/20,83.79699306,Chester County,PA,restaurantData
42031,12/12/20,252.1276219,Clarion County,PA,restaurantData
42033,12/12/20,84.27285563,Clearfield County,PA,restaurantData
42035,12/12/20,516.2030399,Clinton County,PA,restaurantData
42037,12/12/20,56.29595935,Columbia County,PA,restaurantData
42039,12/12/20,54.02223847,Crawford County,PA,restaurantData
42041,12/12/20,202.0800754,Cumberland County,PA,restaurantData
42043,12/12/20,139.3933137,Dauphin County,PA,restaurantData
42045,12/12/20,76.45705356,Delaware County,PA,restaurantData
42047,12/12/20,26.96860467,Elk County,PA,restaurantData
42049,12/12/20,136.759912,Erie County,PA,restaurantData
42051,12/12/20,142.6631338,Fayette County,PA,restaurantData
42055,12/12/20,126.7164317,Franklin County,PA,restaurantData
42057,12/12/20,227.4450341,Fulton County,PA,restaurantData
42059,12/12/20,74.985003,Greene County,PA,restaurantData
42061,12/12/20,26.31230909,Huntingdon County,PA,restaurantData
42063,12/12/20,74.42011851,Indiana County,PA,restaurantData
42065,12/12/20,161.3119242,Jefferson County,PA,restaurantData
42067,12/12/20,65.37240777,Juniata County,PA,restaurantData
42069,12/12/20,327.2955643,Lackawanna County,PA,restaurantData
42071,12/12/20,125.0281934,Lancaster County,PA,restaurantData
42073,12/12/20,12.73912408,Lawrence County,PA,restaurantData
42075,12/12/20,87.16307707,Lebanon County,PA,restaurantData
42077,12/12/20,156.468735,Lehigh County,PA,restaurantData
42079,12/12/20,158.9655003,Luzerne County,PA,restaurantData
42081,12/12/20,87.54375946,Lycoming County,PA,restaurantData
42083,12/12/20,102.4535407,McKean County,PA,restaurantData
42085,12/12/20,74.87912917,Mercer County,PA,restaurantData
42087,12/12/20,9.541529507,Mifflin County,PA,restaurantData
42089,12/12/20,141.1545928,Monroe County,PA,restaurantData
42091,12/12/20,152.2032012,Montgomery County,PA,restaurantData
42093,12/12/20,17.17414653,Montour County,PA,restaurantData
42095,12/12/20,99.38940879,Northampton County,PA,restaurantData
42097,12/12/20,26.55193457,Northumberland County,PA,restaurantData
42101,12/12/20,42.98514349,Philadelphia County,PA,restaurantData
42103,12/12/20,122.6420489,Pike County,PA,restaurantData
42105,12/12/20,45.80483228,Potter County,PA,restaurantData
42107,12/12/20,58.06217671,Schuylkill County,PA,restaurantData
42109,12/12/20,175.4051017,Snyder County,PA,restaurantData
42111,12/12/20,125.8948304,Somerset County,PA,restaurantData
42113,12/12/20,100.9683785,Sullivan County,PA,restaurantData
42115,12/12/20,990.3874163,Susquehanna County,PA,restaurantData
42117,12/12/20,5.833284723,Tioga County,PA,restaurantData
42119,12/12/20,26.83894895,Union County,PA,restaurantData
42121,12/12/20,41.72385743,Venango County,PA,restaurantData
42123,12/12/20,22.37269238,Warren County,PA,restaurantData
42125,12/12/20,214.106063,Washington County,PA,restaurantData
42127,12/12/20,14.82799526,Wayne County,PA,restaurantData
42129,12/12/20,135.3936139,Westmoreland County,PA,restaurantData
42131,12/12/20,17.61183515,Wyoming County,PA,restaurantData
42133,12/12/20,191.9512134,York County,PA,restaurantData
42001,12/13/20,91.93896083,Adams County,PA,restaurantData
42003,12/13/20,78.29939652,Allegheny County,PA,restaurantData
42005,12/13/20,45.18109451,Armstrong County,PA,restaurantData
42007,12/13/20,30.49524088,Beaver County,PA,restaurantData
42009,12/13/20,81.57286351,Bedford County,PA,restaurantData
42011,12/13/20,72.709255,Berks County,PA,restaurantData
42013,12/13/20,95.848868,Blair County,PA,restaurantData
42015,12/13/20,0,Bradford County,PA,restaurantData
42017,12/13/20,106.5413379,Bucks County,PA,restaurantData
42019,12/13/20,153.531234,Butler County,PA,restaurantData
42021,12/13/20,93.02544855,Cambria County,PA,restaurantData
42023,12/13/20,0,Cameron County,PA,restaurantData
42025,12/13/20,17.6584849,Carbon County,PA,restaurantData
42027,12/13/20,61.32257098,Centre County,PA,restaurantData
42029,12/13/20,63.88236835,Chester County,PA,restaurantData
42031,12/13/20,112.8296259,Clarion County,PA,restaurantData
42033,12/13/20,59.26022854,Clearfield County,PA,restaurantData
42035,12/13/20,702.6096931,Clinton County,PA,restaurantData
42037,12/13/20,92.74636822,Columbia County,PA,restaurantData
42039,12/13/20,14.19671126,Crawford County,PA,restaurantData
42041,12/13/20,165.1533254,Cumberland County,PA,restaurantData
42043,12/13/20,87.69907368,Dauphin County,PA,restaurantData
42045,12/13/20,53.67870629,Delaware County,PA,restaurantData
42047,12/13/20,16.20481227,Elk County,PA,restaurantData
42049,12/13/20,71.0993302,Erie County,PA,restaurantData
42051,12/13/20,91.40788328,Fayette County,PA,restaurantData
42055,12/13/20,89.85346973,Franklin County,PA,restaurantData
42057,12/13/20,151.6300227,Fulton County,PA,restaurantData
42059,12/13/20,29.9940012,Greene County,PA,restaurantData
42061,12/13/20,41.97694337,Huntingdon County,PA,restaurantData
